oaColorName;publicationId;year;publisherId;publisherName;journalId;journalTitle
Closed;pub.1112578024;2019;pblshr.1000078;Elsevier;jour.1032186;Ecological Indicators
Hybrid;pub.1112579482;2019;pblshr.1000311;Wiley;jour.1017044;Angewandte Chemie International Edition
Hybrid;pub.1112582727;2019;pblshr.1000078;Elsevier;jour.1027840;Land Use Policy
Closed;pub.1112584115;2019;pblshr.1000175;The Royal Society;jour.1035402;Biology Letters
Closed;pub.1112587482;2019;pblshr.1000297;Springer Nature;jour.1135911;Agroforestry Systems
Closed;pub.1112590378;2019;pblshr.1000301;Taylor & Francis;jour.1139531;School Leadership and Management
Gold;pub.1112590916;2019;pblshr.1000175;The Royal Society;jour.1051026;Royal Society Open Science
Grün;pub.1112591045;2019;pblshr.1000016;American Physical Society (APS);jour.1018277;Physical Review Letters
Closed;pub.1112591336;2019;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1141939;IEEE Transactions on Network and Service Management
Grün;pub.1112591393;2019;pblshr.1000311;Wiley;jour.1027993;Journal of the Royal Statistical Society Series C (Applied Statistics)
Closed;pub.1112593987;2019;pblshr.1005267;Vandenhoeck & Ruprecht;jour.1140103;Pastoraltheologie
Closed;pub.1112595471;2019;pblshr.1000374;De Gruyter;jour.1137454;Zeitschrift für die neutestamentliche Wissenschaft
Gold;pub.1112599824;2019;pblshr.1001965;Frontiers;jour.1044458;Frontiers in Microbiology
Gold;pub.1112601418;2019;pblshr.1003683;Asian Australasian Association of Animal Production Societies;jour.1127958;Asian-Australasian Journal of Animal Sciences
Grün;pub.1112603758;2019;pblshr.1000078;Elsevier;jour.1017834;Journal of Theoretical Biology
Gold;pub.1112606714;2019;pblshr.1001856;Ferrata Storti Foundation (Haematologica);jour.1023804;Haematologica
Closed;pub.1112607758;2019;pblshr.1000297;Springer Nature;jour.1083335;Archives of Virology
Closed;pub.1112607862;2019;pblshr.1000311;Wiley;jour.1126647;New Phytologist
Closed;pub.1112609297;2019;pblshr.1000297;Springer Nature;jour.1124434;Biogeochemistry
Grün;pub.1112609468;2019;pblshr.1000297;Springer Nature;jour.1052645;Optimization Letters
Hybrid;pub.1112610302;2019;pblshr.1000078;Elsevier;jour.1040733;Quaternary Science Reviews
Gold;pub.1112617315;2019;pblshr.1000297;Springer Nature;jour.1049394;The European Physical Journal C
Closed;pub.1112617718;2019;pblshr.1000179;SAGE Publications;jour.1018852;Crime & Delinquency
Grün;pub.1112618201;2015;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Closed;pub.1112618953;2015;pblshr.1000233;American Society of Clinical Oncology (ASCO);jour.1312191;Journal of Clinical Oncology
Hybrid;pub.1112634216;2019;pblshr.1000297;Springer Nature;jour.1040979;Journal of Statistical Physics
Closed;pub.1112637129;2019;pblshr.1000078;Elsevier;jour.1098106;Neural Networks
Bronze;pub.1112637493;2019;pblshr.1000078;Elsevier;jour.1358949;Trends in Chemistry
Hybrid;pub.1112637762;2019;pblshr.1000078;Elsevier;jour.1047312;Journal of Integrative Agriculture
Gold;pub.1112641531;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Hybrid;pub.1112641666;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1038683;Green Chemistry
Gold;pub.1112646044;2019;pblshr.1000297;Springer Nature;jour.1359010;Forest Ecosystems
Gold;pub.1112651193;2019;pblshr.1001968;MDPI;jour.1043163;Cancers
Closed;pub.1112672265;2019;pblshr.1000078;Elsevier;jour.1030151;Forest Ecology and Management
Grün;pub.1112672854;2019;pblshr.1000297;Springer Nature;jour.1026106;Contributions to Mineralogy and Petrology
Closed;pub.1112672888;2019;pblshr.1000311;Wiley;jour.1044328;Agricultural Economics
Gold;pub.1112673789;2019;pblshr.1000286;Oxford University Press (OUP);jour.1018982;Nucleic Acids Research
Gold;pub.1112675001;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Closed;pub.1112675782;2019;pblshr.1000078;Elsevier;jour.1120732;Geochimica et Cosmochimica Acta
Closed;pub.1112679151;2019;pblshr.1000037;American Society of Plant Biologists (ASPB);jour.1102472;The Plant Cell
Closed;pub.1112684280;2019;pblshr.1000311;Wiley;jour.1017044;Angewandte Chemie International Edition
Closed;pub.1112686176;2019;pblshr.1000078;Elsevier;jour.1013552;Soil Biology and Biochemistry
Closed;pub.1112690340;2019;pblshr.1005267;Vandenhoeck & Ruprecht;jour.1283810;Indes
Closed;pub.1112701761;2019;pblshr.1000311;Wiley;jour.1023179;Angewandte Chemie
Closed;pub.1112701901;2019;pblshr.1000311;Wiley;jour.1114579;Chemistry - A European Journal
Closed;pub.1112702427;2019;pblshr.1000311;Wiley;jour.1004769;Zeitschrift für anorganische und allgemeine Chemie
Closed;pub.1112703063;2019;pblshr.1000297;Springer Nature;jour.1031627;Biology and Fertility of Soils
Grün;pub.1112703760;2019;pblshr.1000078;Elsevier;jour.1029510;Agriculture Ecosystems & Environment
Hybrid;pub.1112708445;2019;pblshr.1000286;Oxford University Press (OUP);jour.1091325;European Heart Journal
Closed;pub.1112708533;2019;pblshr.1000286;Oxford University Press (OUP);jour.1145951;Digital Scholarship in the Humanities
Closed;pub.1112709394;2019;pblshr.1000311;Wiley;jour.1030961;Agricultural and Forest Entomology
Gold;pub.1112725840;2019;pblshr.1001965;Frontiers;jour.1044458;Frontiers in Microbiology
Gold;pub.1112726024;2019;pblshr.1001965;Frontiers;jour.1044598;Frontiers in Psychology
Gold;pub.1112726143;2019;pblshr.1001968;MDPI;jour.1028874;International Journal of Molecular Sciences
Hybrid;pub.1112727186;2019;pblshr.1003145;Copernicus Publications;jour.1049386;Atmospheric Measurement Techniques Discussions
Closed;pub.1112729897;2019;pblshr.1000278;Mary Ann Liebert;jour.1021165;Antioxidants & Redox Signaling
Closed;pub.1112730546;2019;pblshr.1000311;Wiley;jour.1294875;Catheterization and Cardiovascular Interventions
Closed;pub.1112731591;2019;pblshr.1000297;Springer Nature;jour.1019675;Cell and Tissue Research
Closed;pub.1112733676;2019;pblshr.1000078;Elsevier;jour.1038546;Quaternary International
Grün;pub.1112735345;2019;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Gold;pub.1112739147;2019;pblshr.1000297;Springer Nature;jour.1034452;Frontiers in Zoology
Grün;pub.1112756324;2019;pblshr.1000311;Wiley;jour.1126088;Conservation Biology
Closed;pub.1112756591;2019;pblshr.1000078;Elsevier;jour.1101321;Current Biology
Closed;pub.1112756767;2019;pblshr.1000078;Elsevier;jour.1032186;Ecological Indicators
Hybrid;pub.1112759864;2019;pblshr.1000078;Elsevier;jour.1027840;Land Use Policy
Gold;pub.1112760023;2019;pblshr.1000013;American Geophysical Union (AGU);jour.1141598;Journal of Advances in Modeling Earth Systems
Closed;pub.1112760147;2019;pblshr.1000078;Elsevier;jour.1122429;Journal of Arid Environments
Closed;pub.1112763307;2019;pblshr.1000078;Elsevier;jour.1081615;Biological Conservation
Closed;pub.1112764663;2019;pblshr.1000078;Elsevier;jour.1026150;Marine Geology
Gold;pub.1112770924;2019;pblshr.1000297;Springer Nature;jour.1045217;AMB Express
Hybrid;pub.1112771128;2019;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Closed;pub.1112772281;2019;pblshr.1000179;SAGE Publications;jour.1042085;The Stata Journal Promoting communications on statistics and Stata
Closed;pub.1112774661;2019;pblshr.1000297;Springer Nature;jour.1358261;Acta Neurochirurgica
Closed;pub.1112775147;2019;pblshr.1000179;SAGE Publications;jour.1042085;The Stata Journal Promoting communications on statistics and Stata
Gold;pub.1112775234;2019;pblshr.1000297;Springer Nature;jour.1035292;Globalization and Health
Hybrid;pub.1112776124;2019;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Hybrid;pub.1112780346;2019;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Closed;pub.1112829717;2019;pblshr.1000297;Springer Nature;jour.1054668;Journal of Autism and Developmental Disorders
Closed;pub.1112832784;2019;pblshr.1000374;De Gruyter;jour.1270638;Informationen Deutsch als Fremdsprache
Gold;pub.1112845086;2019;pblshr.1001968;MDPI;jour.1046556;Sustainability
Gold;pub.1112845307;2019;pblshr.1001965;Frontiers;jour.1045668;Frontiers in Plant Science
Grün;pub.1112845510;2019;pblshr.1000311;Wiley;jour.1099681;American Journal of Human Biology
Closed;pub.1112845707;2019;pblshr.1000311;Wiley;jour.1294777;Austral Ecology
Gold;pub.1112848243;2019;pblshr.1000079;EMBO;jour.1040716;EMBO Molecular Medicine
Gold;pub.1112849646;2019;pblshr.1001965;Frontiers;jour.1337694;Frontiers in Forests and Global Change
Grün;pub.1112849692;2019;pblshr.1003145;Copernicus Publications;jour.1049386;Atmospheric Measurement Techniques Discussions
Closed;pub.1112853146;2019;pblshr.1000078;Elsevier;jour.1013552;Soil Biology and Biochemistry
Gold;pub.1112854853;2019;pblshr.1001968;MDPI;jour.1046556;Sustainability
Closed;pub.1112856071;2019;pblshr.1000297;Springer Nature;jour.1136837;International Environmental Agreements: Politics, Law and Economics
Gold;pub.1112856714;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1032549;PLoS Biology
Gold;pub.1112858083;2019;pblshr.1001968;MDPI;jour.1046556;Sustainability
Grün;pub.1112862362;2019;pblshr.1000286;Oxford University Press (OUP);jour.1022968;Monthly Notices of the Royal Astronomical Society
Grün;pub.1112863718;2019;pblshr.1000179;SAGE Publications;jour.1038959;Statistical Modelling
Closed;pub.1112871511;2019;pblshr.1000078;Elsevier;jour.1327407;Food Policy
Gold;pub.1112872443;2019;pblshr.1001968;MDPI;jour.1049476;ISPRS International Journal of Geo-Information
Gold;pub.1112873386;2019;pblshr.1001968;MDPI;jour.1049675;Microorganisms
Closed;pub.1112874085;2019;pblshr.1000311;Wiley;jour.1034711;Small
Gold;pub.1112875327;2019;pblshr.1000239;BMJ;jour.1053749;BMJ Global Health
Closed;pub.1112876592;2019;pblshr.1000311;Wiley;jour.1297421;Pest Management Science
Grün;pub.1112877056;2019;pblshr.1000311;Wiley;jour.1044328;Agricultural Economics
Closed;pub.1112878792;2019;pblshr.1000078;Elsevier;jour.1049404;Agricultural and Forest Meteorology
Hybrid;pub.1112880051;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1297159;Chemical Communications
Closed;pub.1112880116;2019;pblshr.1000311;Wiley;jour.1038876;Chinese Journal of Chemistry
Closed;pub.1112880503;2019;pblshr.1000297;Springer Nature;jour.1018957;Nature
Grün;pub.1112882889;2019;pblshr.1000175;The Royal Society;jour.1035402;Biology Letters
Gold;pub.1112895357;2019;pblshr.1001965;Frontiers;jour.1327448;Frontiers in Neuroscience
Closed;pub.1112898909;2019;pblshr.1000311;Wiley;jour.1297486;ChemSusChem
Hybrid;pub.1112898958;2019;pblshr.1000311;Wiley;jour.1291090;ChemPhotoChem
Closed;pub.1112899999;2019;pblshr.1000078;Elsevier;jour.1327410;Ecological Economics
Hybrid;pub.1112900493;2019;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Gold;pub.1112900706;2019;pblshr.1000297;Springer Nature;jour.1024249;BMC Evolutionary Biology
Grün;pub.1112901485;2019;pblshr.1000078;Elsevier;jour.1034482;Revue de Micropaléontologie
Closed;pub.1112907937;2019;pblshr.1000286;Oxford University Press (OUP);jour.1137862;European Review of Agricultural Economics
Bronze;pub.1112910072;2019;pblshr.1000374;De Gruyter;jour.1054186;Jahrbücher für Nationalökonomie und Statistik
Closed;pub.1112918614;2019;pblshr.1000297;Springer Nature;jour.1004761;European Archives of Oto-Rhino-Laryngology
Hybrid;pub.1112920523;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1027733;Dalton Transactions
Closed;pub.1112937771;2019;pblshr.1000078;Elsevier;jour.1052487;Journal of South American Earth Sciences
Grün;pub.1112940050;2019;pblshr.1000078;Elsevier;jour.1120673;Energy Policy
Grün;pub.1112945762;2019;pblshr.1000341;Proceedings of the National Academy of Sciences;jour.1082971;Proceedings of the National Academy of Sciences
Closed;pub.1112958098;2019;pblshr.1000374;De Gruyter;jour.1023547;Holzforschung
Gold;pub.1112967484;2019;pblshr.1001968;MDPI;jour.1050384;Animals
Closed;pub.1112969160;2019;pblshr.1000311;Wiley;jour.1028665;Australian Journal of Agricultural and Resource Economics
Closed;pub.1112969870;2019;pblshr.1000316;American Chemical Society (ACS);jour.1089850;Journal of Natural Products
Closed;pub.1112971426;2019;pblshr.1000311;Wiley;jour.1037679;Journal of Soil Science
Closed;pub.1112971906;2019;pblshr.1000374;De Gruyter;jour.1087152;Zeitschrift für Naturforschung C
Gold;pub.1112974809;2019;pblshr.1001010;JMIR Publications;jour.1047869;JMIR Research Protocols
Grün;pub.1112977094;2019;pblshr.1000219;World Scientific Publishing;jour.1144551;Journal of Topology and Analysis
Gold;pub.1112982490;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Gold;pub.1112982829;2019;pblshr.1003145;Copernicus Publications;jour.1154667;Primate Biology
Gold;pub.1112987530;2019;pblshr.1000078;Elsevier;jour.1046010;Cell Reports
Gold;pub.1112990219;2019;pblshr.1000281;MIT Press;jour.1292452;Network Neuroscience
Hybrid;pub.1112991441;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1100826;Physical Chemistry Chemical Physics
Closed;pub.1112992299;2019;pblshr.1000276;Wolters Kluwer;jour.1016342;Critical Care Medicine
Closed;pub.1112992981;2019;pblshr.1000179;SAGE Publications;jour.1042399;Cartilage
Hybrid;pub.1113007453;2019;pblshr.1000016;American Physical Society (APS);jour.1320496;Physical Review D
Gold;pub.1113008357;2019;pblshr.1000301;Taylor & Francis;jour.1040120;Patient Preference and Adherence
Gold;pub.1113009121;2018;pblshr.1012089;OAIMDD - EcoZone Publishing House;jour.1222503;Environmental Engineering and Management Journal
Closed;pub.1113012216;2019;pblshr.1000297;Springer Nature;jour.1018957;Nature
Hybrid;pub.1113013389;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1297159;Chemical Communications
Closed;pub.1113017098;2019;pblshr.1000263;Institute of Electrical and Electronics Engineers (IEEE);jour.1142389;IEEE Internet of Things Journal
Gold;pub.1113039072;2019;pblshr.1003537;Faculty of Forestry, University of Zagreb;jour.1144834;Drvna industrija
Closed;pub.1113043339;2019;pblshr.1000311;Wiley;jour.1297421;Pest Management Science
Closed;pub.1113043497;2019;pblshr.1000078;Elsevier;jour.1141701;Ecosystem Services
Grün;pub.1113043793;2019;pblshr.1000297;Springer Nature;jour.1039987;Stochastic Environmental Research and Risk Assessment
Closed;pub.1113047208;2019;pblshr.1000078;Elsevier;jour.1032186;Ecological Indicators
Grün;pub.1113047316;2019;pblshr.1000292;Royal Society of Chemistry (RSC);jour.1043052;Nanoscale
Gold;pub.1113047331;2019;pblshr.1001968;MDPI;jour.1313947;Heritage
Closed;pub.1113051281;2019;pblshr.1000301;Taylor & Francis;jour.1045885;Wood Material Science and Engineering
Closed;pub.1113051311;2019;pblshr.1000301;Taylor & Francis;jour.1040118;Scandinavian Journal of Forest Research
Gold;pub.1113054396;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Grün;pub.1113054694;2019;pblshr.1008611;AME Publishing Company;jour.1043691;Journal of Thoracic Disease
Gold;pub.1113056785;2019;pblshr.1000340;Public Library of Science (PLoS);jour.1037553;PLoS ONE
Grün;pub.1113056816;2019;pblshr.1000221;American Association for the Advancement of Science (AAAS);jour.1346339;Science
Gold;pub.1113057225;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Closed;pub.1113057430;2019;pblshr.1000297;Springer Nature;jour.1045785;Wetlands
Closed;pub.1113057975;2019;pblshr.1000311;Wiley;jour.1292018;Journal of Labor and Society
Closed;pub.1113059267;2019;pblshr.1000297;Springer Nature;jour.1126575;Plant and Soil
Bronze;pub.1113060103;2019;pblshr.1000297;Springer Nature;jour.1126575;Plant and Soil
Closed;pub.1113061011;2019;pblshr.1000078;Elsevier;jour.1026101;Agricultural Systems
Gold;pub.1113061193;2019;pblshr.1000297;Springer Nature;jour.1045337;Scientific Reports
Hybrid;pub.1113061625;2019;pblshr.1000297;Springer Nature;jour.1136428;Standort
Gold;pub.1113061794;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Closed;pub.1113062129;2019;pblshr.1000056;Cambridge University Press (CUP);jour.1038521;Animal
Closed;pub.1113065254;2019;pblshr.1000286;Oxford University Press (OUP);jour.1018580;Journal of Nutrition
Closed;pub.1113084052;2019;pblshr.1000297;Springer Nature;jour.1336317;DGNeurologie
Gold;pub.1113093309;2019;pblshr.1001968;MDPI;jour.1051849;Diagnostics
Bronze;pub.1113111029;2019;pblshr.1009163;Pulmonary Hypertension Association;jour.1037733;Advances in Pulmonary Hypertension
Gold;pub.1113112271;2019;pblshr.1001968;MDPI;jour.1050384;Animals
Gold;pub.1113115272;2019;pblshr.1000297;Springer Nature;jour.1049394;The European Physical Journal C
Gold;pub.1113115740;2019;pblshr.1001965;Frontiers;jour.1044458;Frontiers in Microbiology
Closed;pub.1113119794;2019;pblshr.1000078;Elsevier;jour.1041128;Pedosphere
Closed;pub.1113120356;2019;pblshr.1000316;American Chemical Society (ACS);jour.1048451;ACS Sustainable Chemistry & Engineering
Closed;pub.1113144220;2019;pblshr.1000297;Springer Nature;jour.1136009;Sustainability Science
Closed;pub.1113144566;2019;pblshr.1000078;Elsevier;jour.1035876;Geoderma
Grün;pub.1113145543;2019;pblshr.1000286;Oxford University Press (OUP);jour.1121038;The Quarterly Journal of Mathematics
Gold;pub.1113157470;2019;pblshr.1002258;Pensoft Publishers;jour.1149891;Research Ideas and Outcomes
Closed;pub.1113159179;2019;pblshr.1000078;Elsevier;jour.1284251;Journal of African Earth Sciences
Gold;pub.1113159679;2019;pblshr.1000297;Springer Nature;jour.1043282;Nature Communications
Closed;pub.1113161954;2019;pblshr.1000311;Wiley;jour.1297486;ChemSusChem
Hybrid;pub.1113171584;2019;pblshr.1000297;Springer Nature;jour.1319746;Behavior Research Methods
Closed;pub.1113171597;2019;pblshr.1000301;Taylor & Francis;jour.1138384;Democratization
Gold;pub.1113174353;2019;pblshr.1001965;Frontiers;jour.1044398;Frontiers in Neurology
Gold;pub.1113174434;2019;pblshr.1001965;Frontiers;jour.1045668;Frontiers in Plant Science
Gold;pub.1113174893;2019;pblshr.1001965;Frontiers;jour.1050243;Frontiers in Ecology and Evolution
Gold;pub.1113178112;2019;pblshr.1001968;MDPI;jour.1047674;Pathogens
